	text	label
1565	"Context: Meena has six colored pencils—green, maroon, orange, red, white, and yellow. She sketches a drawing using exactly five of the six pencils, one pencil at a time. The following conditions must hold: No pencil is used more than once. Either the maroon or the yellow pencil is not used. The red pencil is used at some time before the green. The red pencil is used at some time before either the orange or the yellow, but not before both. The green pencil is used at some time before either the maroon or the white, but not before both. 
 Question: Which one of the following could be an accurate list of the pencils used, from first to fifth? 
 (0) orange, green, red, maroon, yellow (1) red, green, orange, white, maroon (2) red, orange, maroon, white, green (3) white, red, orange, green, maroon (4) white, yellow, orange, green, red 
 Answer:"	(3) white, red, orange, green, maroon
1566	"Context: Meena has six colored pencils—green, maroon, orange, red, white, and yellow. She sketches a drawing using exactly five of the six pencils, one pencil at a time. The following conditions must hold: No pencil is used more than once. Either the maroon or the yellow pencil is not used. The red pencil is used at some time before the green. The red pencil is used at some time before either the orange or the yellow, but not before both. The green pencil is used at some time before either the maroon or the white, but not before both. 
 Question: Which one of the following could be true? 
 (0) The maroon pencil is used first, whereas the white is used second. (1) The white pencil is used first, whereas the green is used second. (2) The yellow pencil is used first, whereas the orange is used second. (3) The yellow pencil is used first, whereas the orange is used fourth. (4) The yellow pencil is used fourth, whereas the maroon is used fifth. 
 Answer:"	(3) The yellow pencil is used first, whereas the orange is used fourth.
1567	"Context: Meena has six colored pencils—green, maroon, orange, red, white, and yellow. She sketches a drawing using exactly five of the six pencils, one pencil at a time. The following conditions must hold: No pencil is used more than once. Either the maroon or the yellow pencil is not used. The red pencil is used at some time before the green. The red pencil is used at some time before either the orange or the yellow, but not before both. The green pencil is used at some time before either the maroon or the white, but not before both. 
 Question: Which one of the following CANNOT be the color of the fifth pencil used? 
 (0) green (1) maroon (2) orange (3) white (4) yellow 
 Answer:"	(0) green
1568	"Context: Meena has six colored pencils—green, maroon, orange, red, white, and yellow. She sketches a drawing using exactly five of the six pencils, one pencil at a time. The following conditions must hold: No pencil is used more than once. Either the maroon or the yellow pencil is not used. The red pencil is used at some time before the green. The red pencil is used at some time before either the orange or the yellow, but not before both. The green pencil is used at some time before either the maroon or the white, but not before both. 
 Question: Which one of the following could be an accurate list of the pencils used, from first to fifth? 
 (0) maroon, green, white, red, orange (1) maroon, red, green, white, yellow (2) red, green, orange, white, yellow (3) red, white, orange, green, maroon (4) white, red, maroon, green, orange 
 Answer:"	(3) red, white, orange, green, maroon
1569	"Context: Meena has six colored pencils—green, maroon, orange, red, white, and yellow. She sketches a drawing using exactly five of the six pencils, one pencil at a time. The following conditions must hold: No pencil is used more than once. Either the maroon or the yellow pencil is not used. The red pencil is used at some time before the green. The red pencil is used at some time before either the orange or the yellow, but not before both. The green pencil is used at some time before either the maroon or the white, but not before both. 
 Question: Which one of the following CANNOT be the color of the third pencil used? 
 (0) green (1) maroon (2) red (3) white (4) yellow 
 Answer:"	(2) red
1570	"Context: Meena has six colored pencils—green, maroon, orange, red, white, and yellow. She sketches a drawing using exactly five of the six pencils, one pencil at a time. The following conditions must hold: No pencil is used more than once. Either the maroon or the yellow pencil is not used. The red pencil is used at some time before the green. The red pencil is used at some time before either the orange or the yellow, but not before both. The green pencil is used at some time before either the maroon or the white, but not before both. 
 Question: Suppose that the condition that either the maroon or the yellow pencil is not used no longer holds. If all other conditions remain in effect, then which one of the following could be an accurate list of the pencils used, from first to fifth? 
 (0) maroon, red, green, orange, yellow (1) maroon, yellow, red, green, white (2) orange, green, red, yellow, maroon (3) orange, red, maroon, green, white (4) white, red, green, maroon, yellow 
 Answer:"	(4) white, red, green, maroon, yellow
1571	"Context: A bird sanctuary contains birds of at least two of the following six kinds—kingfishers, mynas, peacocks, robins, sparrows, and woodpeckers. No other kinds of birds are in the sanctuary. The following conditions must hold: Woodpeckers are not in the sanctuary if mynas are. Peacocks are not in the sanctuary if robins are. Either robins or woodpeckers, but not both, are in the sanctuary. Woodpeckers are in the sanctuary if kingfishers, sparrows, or both are in the sanctuary 
 Question: Which one of the following could be a complete and accurate list of the kinds of birds in the sanctuary? 
 (0) kingfishers, mynas (1) peacocks, woodpeckers (2) kingfishers, robins, sparrows (3) mynas, peacocks, robins (4) mynas, peacocks, sparrows 
 Answer:"	(1) peacocks, woodpeckers
1572	"Context: A bird sanctuary contains birds of at least two of the following six kinds—kingfishers, mynas, peacocks, robins, sparrows, and woodpeckers. No other kinds of birds are in the sanctuary. The following conditions must hold: Woodpeckers are not in the sanctuary if mynas are. Peacocks are not in the sanctuary if robins are. Either robins or woodpeckers, but not both, are in the sanctuary. Woodpeckers are in the sanctuary if kingfishers, sparrows, or both are in the sanctuary 
 Question: What is the maximum number of the kinds of birds that could be in the sanctuary? 
 (0) two (1) three (2) four (3) five (4) six 
 Answer:"	(2) four
1573	"Context: A bird sanctuary contains birds of at least two of the following six kinds—kingfishers, mynas, peacocks, robins, sparrows, and woodpeckers. No other kinds of birds are in the sanctuary. The following conditions must hold: Woodpeckers are not in the sanctuary if mynas are. Peacocks are not in the sanctuary if robins are. Either robins or woodpeckers, but not both, are in the sanctuary. Woodpeckers are in the sanctuary if kingfishers, sparrows, or both are in the sanctuary 
 Question: If both kingfishers and sparrows are in the sanctuary, then each of the following could be true EXCEPT: 
 (0) Exactly three kinds of birds are in the sanctuary. (1) Exactly four kinds of birds are in the sanctuary. (2) There are peacocks in the sanctuary. (3) There are robins in the sanctuary. (4) There are woodpeckers in the sanctuary 
 Answer:"	(3) There are robins in the sanctuary.
1574	"Context: A bird sanctuary contains birds of at least two of the following six kinds—kingfishers, mynas, peacocks, robins, sparrows, and woodpeckers. No other kinds of birds are in the sanctuary. The following conditions must hold: Woodpeckers are not in the sanctuary if mynas are. Peacocks are not in the sanctuary if robins are. Either robins or woodpeckers, but not both, are in the sanctuary. Woodpeckers are in the sanctuary if kingfishers, sparrows, or both are in the sanctuary 
 Question: If there are no kingfishers in the sanctuary, then which one of the following must be true? 
 (0) There are no sparrows in the sanctuary. (1) There are no woodpeckers in the sanctuary. (2) There are peacocks in the sanctuary. (3) At least three kinds of birds are in the sanctuary. (4) At most three kinds of birds are in the sanctuary 
 Answer:"	(4) At most three kinds of birds are in the sanctuary
